"","occurrenceID","eventID","basisOfRecord","institutionCode","collectionCode","datasetName","ownerInstitutionCode","language","scientificName","kingdom","phylum","class","order","family","genus","taxonRank"
"792","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QN_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QN_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"793","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QE_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QE_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"794","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QS_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QS_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"795","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QW_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QW_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"796","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QN_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QN_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"797","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QE_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QE_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"798","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QS_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QS_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"799","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QW_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QW_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"800","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QN_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QN_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"801","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QE_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QE_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"802","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QS_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QS_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"803","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QW_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QW_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"804","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QN_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_QN_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"805","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"806","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"807","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"808","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"809","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"810","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"811","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"812","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"813","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"814","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"815","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"816","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"817","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"818","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"819","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"820","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"821","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"822","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"823","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"824","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"825","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"826","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"827","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"828","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"829","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"830","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"831","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"832","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"833","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"834","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"835","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"836","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"837","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"838","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"839","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"840","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"841","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"842","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"843","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"844","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"845","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"846","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"847","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"848","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"849","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"850","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"851","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"852","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"853","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"854","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"855","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"856","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"857","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"858","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"859","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"860","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"861","CSIC-EEZ:SERPAM:AMOLADERAS_A27_QE_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A27_QE_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"862","CSIC-EEZ:SERPAM:AMOLADERAS_A27_QS_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A27_QS_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"863","CSIC-EEZ:SERPAM:AMOLADERAS_A27_QW_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A27_QW_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"864","CSIC-EEZ:SERPAM:AMOLADERAS_A27_QN_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A27_QN_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"865","CSIC-EEZ:SERPAM:AMOLADERAS_A27_QE_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A27_QE_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"866","CSIC-EEZ:SERPAM:AMOLADERAS_A27_QS_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A27_QS_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"867","CSIC-EEZ:SERPAM:AMOLADERAS_A27_QW_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A27_QW_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
