"","measurementID","eventID","parentEventID","measurementType","measurementValue","measurementUnit","measurementMethod","measurementDeterminedDate","measurementRemarks"
"2816","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","musk/lichen cover",NA,"percentage","Point-Quadrat","20120315",NA
"2817","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","vegetation cover",100,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2818","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","total specific cover",134,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2819","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","plant species richness",12,"total number","Point-Quadrat. Number of species","20120315","https://vocabs.lter-europe.net/envthes/en/page/22196"
"2820","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","diversity index",1.59498039197044,NA,"Point-Quadrat. Shannon Index","20120315","https://vocabs.lter-europe.net/envthes/en/page/21513"
"2821","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20200312_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","bare soil cover",NA,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/22064"
"2822","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20200312_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","musk/lichen cover",NA,"percentage","Point-Quadrat","20200312",NA
"2823","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20200312_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","vegetation cover",98,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2824","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20200312_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","total specific cover",134,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2825","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20200312_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","plant species richness",5,"total number","Point-Quadrat. Number of species","20200312","https://vocabs.lter-europe.net/envthes/en/page/22196"
"2826","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20200312_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","diversity index",0.855833906236724,NA,"Point-Quadrat. Shannon Index","20200312","https://vocabs.lter-europe.net/envthes/en/page/21513"
"2827","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","bare soil cover",NA,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/22064"
"2828","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","musk/lichen cover",NA,"percentage","Point-Quadrat","20210420",NA
"2829","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","vegetation cover",50,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2830","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","total specific cover",52,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2831","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","plant species richness",6,"total number","Point-Quadrat. Number of species","20210420","https://vocabs.lter-europe.net/envthes/en/page/22196"
"2832","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","diversity index",1.5068179451022,NA,"Point-Quadrat. Shannon Index","20210420","https://vocabs.lter-europe.net/envthes/en/page/21513"
"2833","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","bare soil cover",NA,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/22064"
"2834","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","musk/lichen cover",NA,"percentage","Point-Quadrat","20200312",NA
"2835","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","vegetation cover",102,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2836","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","total specific cover",120,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2837","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","plant species richness",5,"total number","Point-Quadrat. Number of species","20200312","https://vocabs.lter-europe.net/envthes/en/page/22196"
"2838","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","diversity index",0.645274950562398,NA,"Point-Quadrat. Shannon Index","20200312","https://vocabs.lter-europe.net/envthes/en/page/21513"
"2839","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","bare soil cover",NA,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/22064"
"2840","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","musk/lichen cover",NA,"percentage","Point-Quadrat","20210420",NA
"2841","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","vegetation cover",76,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2842","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","total specific cover",86,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2843","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","plant species richness",5,"total number","Point-Quadrat. Number of species","20210420","https://vocabs.lter-europe.net/envthes/en/page/22196"
"2844","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","diversity index",0.706115139932424,NA,"Point-Quadrat. Shannon Index","20210420","https://vocabs.lter-europe.net/envthes/en/page/21513"
"2845","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","bare soil cover",NA,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/22064"
"2846","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","musk/lichen cover",NA,"percentage","Point-Quadrat","20120315",NA
"2847","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","vegetation cover",92,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2848","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","total specific cover",194,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2849","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","plant species richness",11,"total number","Point-Quadrat. Number of species","20120315","https://vocabs.lter-europe.net/envthes/en/page/22196"
"2850","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","diversity index",1.73715750923196,NA,"Point-Quadrat. Shannon Index","20120315","https://vocabs.lter-europe.net/envthes/en/page/21513"
"2851","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","bare soil cover",NA,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/22064"
"2852","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","musk/lichen cover",NA,"percentage","Point-Quadrat","20210420",NA
"2853","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","vegetation cover",78,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2854","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","total specific cover",90,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2855","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","plant species richness",4,"total number","Point-Quadrat. Number of species","20210420","https://vocabs.lter-europe.net/envthes/en/page/22196"
"2856","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","diversity index",0.641218554696538,NA,"Point-Quadrat. Shannon Index","20210420","https://vocabs.lter-europe.net/envthes/en/page/21513"
"2857","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","bare soil cover",NA,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/22064"
"2858","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","musk/lichen cover",NA,"percentage","Point-Quadrat","20200312",NA
"2859","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","vegetation cover",100,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2860","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","total specific cover",164,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2861","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","plant species richness",12,"total number","Point-Quadrat. Number of species","20200312","https://vocabs.lter-europe.net/envthes/en/page/22196"
"2862","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","diversity index",1.4158689297563,NA,"Point-Quadrat. Shannon Index","20200312","https://vocabs.lter-europe.net/envthes/en/page/21513"
"2863","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","bare soil cover",NA,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/22064"
"2864","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","musk/lichen cover",NA,"percentage","Point-Quadrat","20210420",NA
"2865","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","vegetation cover",80,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2866","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","total specific cover",90,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2867","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","plant species richness",5,"total number","Point-Quadrat. Number of species","20210420","https://vocabs.lter-europe.net/envthes/en/page/22196"
"2868","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","diversity index",0.73869464098106,NA,"Point-Quadrat. Shannon Index","20210420","https://vocabs.lter-europe.net/envthes/en/page/21513"
"2869","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2","bare soil cover",NA,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/22064"
"2870","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2","musk/lichen cover",NA,"percentage","Point-Quadrat","20210420",NA
"2871","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2","vegetation cover",68,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2872","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2","total specific cover",80,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2873","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2","plant species richness",7,"total number","Point-Quadrat. Number of species","20210420","https://vocabs.lter-europe.net/envthes/en/page/22196"
"2874","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2","diversity index",0.936801678813057,NA,"Point-Quadrat. Shannon Index","20210420","https://vocabs.lter-europe.net/envthes/en/page/21513"
"2875","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20200312_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1","bare soil cover",NA,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/22064"
"2876","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20200312_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1","musk/lichen cover",NA,"percentage","Point-Quadrat","20200312",NA
"2877","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20200312_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1","vegetation cover",100,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2878","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20200312_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1","total specific cover",156,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2879","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20200312_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1","plant species richness",10,"total number","Point-Quadrat. Number of species","20200312","https://vocabs.lter-europe.net/envthes/en/page/22196"
"2880","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20200312_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1","diversity index",1.356831034705,NA,"Point-Quadrat. Shannon Index","20200312","https://vocabs.lter-europe.net/envthes/en/page/21513"
"2881","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20200312_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2","bare soil cover",NA,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/22064"
"2882","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20200312_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2","musk/lichen cover",NA,"percentage","Point-Quadrat","20200312",NA
"2883","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20200312_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2","vegetation cover",100,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2884","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20200312_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2","total specific cover",180,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2885","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20200312_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2","plant species richness",10,"total number","Point-Quadrat. Number of species","20200312","https://vocabs.lter-europe.net/envthes/en/page/22196"
"2886","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20200312_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2","diversity index",1.7910992347176,NA,"Point-Quadrat. Shannon Index","20200312","https://vocabs.lter-europe.net/envthes/en/page/21513"
"2887","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2","bare soil cover",NA,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/22064"
"2888","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2","musk/lichen cover",NA,"percentage","Point-Quadrat","20210420",NA
"2889","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2","vegetation cover",62,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2890","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2","total specific cover",66,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2891","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2","plant species richness",4,"total number","Point-Quadrat. Number of species","20210420","https://vocabs.lter-europe.net/envthes/en/page/22196"
"2892","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2","diversity index",0.495359881747461,NA,"Point-Quadrat. Shannon Index","20210420","https://vocabs.lter-europe.net/envthes/en/page/21513"
"2893","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20170404_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1","bare soil cover",NA,"percentage","Point-Quadrat","20170404","https://vocabs.lter-europe.net/envthes/en/page/22064"
"2894","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20170404_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1","musk/lichen cover",NA,"percentage","Point-Quadrat","20170404",NA
"2895","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20170404_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1","vegetation cover",100,"percentage","Point-Quadrat","20170404","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2896","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20170404_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1","total specific cover",152,"percentage","Point-Quadrat","20170404","https://vocabs.lter-europe.net/envthes/en/page/20537"
"2897","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20170404_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1","plant species richness",14,"total number","Point-Quadrat. Number of species","20170404","https://vocabs.lter-europe.net/envthes/en/page/22196"
"2898","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20170404_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1","diversity index",1.75998879557438,NA,"Point-Quadrat. Shannon Index","20170404","https://vocabs.lter-europe.net/envthes/en/page/21513"
"2899","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20200312_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1","bare soil cover",NA,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/22064"
"2900","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20200312_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1","musk/lichen cover",NA,"percentage","Point-Quadrat","20200312",NA
"2901","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20200312_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1","vegetation cover",100,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
